fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,281969000,296719000,14750000,14750000,7817000,232270000,24314000,256584000,None,49000,5094000,5045000,296719000,885000,17568000,17568000,8549000,-26612000,5045000,35161000,38180000,7817000,31364000,35161000,ANGI
2024-06-30,USD,300982000,315134000,14152000,14152000,9187000,242692000,24779000,291795000,None,45000,5086000,5041000,315134000,-516000,24324000,24324000,8388000,4628000,5041000,3760000,3577000,9187000,33511000,3760000,ANGI
2024-03-31,USD,292893000,305390000,12497000,36346000,2716000,242572000,23756000,306087000,None,-5038000,4709000,5038000,305390000,-225000,23849000,23849000,1848000,3479000,5038000,-1631000,-2376000,2716000,30735000,-1631000,ANGI
2023-12-31,USD,259329000,219436000,-39893000,41156000,10763000,200987000,24185000,331573000,None,-5037000,4699000,5037000,220217000,33000,23394000,93604000,984000,6544000,5037000,2468000,-3436000,10763000,99625000,-5560000,ANGI
2023-09-30,USD,337568000,371837000,13663000,28737000,-7862000,306482000,21497000,330612000,None,-5037000,4871000,5037000,370844000,-980000,22493000,2633000,-22577000,-6057000,5037000,-3021000,-7415000,-10108000,-14907000,-16610000,ANGI
2023-06-30,USD,336879000,375068000,14708000,31662000,-15381000,309698000,25549000,337910000,None,-5034000,4156000,5034000,376107000,1032000,22004000,2663000,-33278000,360000,5034000,-15811000,-12866000,-16683000,-25581000,-31228000,ANGI
2023-03-31,USD,338560000,392407000,16937000,42041000,-10881000,307427000,25312000,360273000,None,-5029000,3423000,5029000,392794000,388000,25190000,2662000,-23713000,1884000,5029000,-14312000,-14864000,-10470000,-16022000,-27013000,ANGI
2022-12-31,USD,339313000,441547000,102234000,102233000,-60404000,318334000,19192000,395251000,None,-5029000,2402000,5029000,444710000,5000,33158000,3028000,-119725000,-6559000,5029000,-53259000,-49308000,-60404000,-111668000,-113166000,ANGI
2022-09-30,USD,388979000,498036000,109057000,109057000,-11058000,362657000,15816000,382278000,None,-5030000,1556000,5030000,494184000,0,17759000,3805000,-36808000,-945000,5030000,-17439000,-22298000,-11058000,-27973000,-35863000,ANGI
2022-06-30,USD,388011000,515782000,127771000,127771000,-20886000,370785000,20954000,397843000,None,-5026000,515000,5026000,513518000,-1000,13354000,3804000,-55559000,-3665000,5026000,-23997000,-27131000,-20886000,-46729000,-51894000,ANGI
2022-03-31,USD,337161000,436159000,98998000,98998000,-33957000,335456000,17859000,378727000,None,-5022000,64000,5022000,435703000,1000,13999000,3804000,-78860000,-6100000,5022000,-33287000,-34193000,-33957000,-70034000,-72760000,ANGI
2021-12-31,USD,312975000,415856000,102881000,102881000,-28918000,308102000,16459000,360361000,None,-5022000,None,5022000,-1200000,0,13518000,3814000,-10004000,-8804000,5022000,-1200000,-27645000,-28918000,-1168000,-1200000,ANGI
2021-09-30,USD,362098000,461565000,99467000,99467000,-14973000,340841000,17675000,371952000,None,-6032000,None,6032000,461068000,-13000,14701000,3854000,-43279000,-4800000,6032000,-16693000,-18035000,-14973000,-33393000,-38479000,ANGI
2021-06-30,USD,351284000,420988000,69704000,69704000,-32731000,346517000,18752000,378540000,None,-5814000,None,5814000,420302000,0,15058000,3688000,-78603000,-9129000,6924000,-30052000,-28943000,-32731000,-69101000,-69474000,ANGI
2021-03-31,USD,333201000,387029000,53828000,53828000,109000,294002000,18047000,338099000,None,-6617000,None,6617000,386165000,-4000,15969000,5074000,-12570000,-9300000,6617000,2014000,1917000,109000,-879000,-3270000,ANGI
2020-12-31,USD,1254369000,359301000,50757000,50757000,-4697000,276443000,18735000,278759000,None,-6585000,None,6585000,359301000,-1000,14007000,-34558000,-10920000,2470000,6585000,-4697000,-8842000,-4697000,-38893000,-13390000,ANGI
2020-09-30,USD,10947000,386302000,48253000,48253000,-3019000,300293000,17577000,344679000,None,-3699000,None,3699000,390001000,6000,13921000,26809000,-8956000,-11698000,3699000,5203000,6227000,-3019000,21552000,2742000,ANGI
2020-06-30,USD,31431000,373441000,41042000,41042000,17644000,275435000,15407000,316375000,None,-1620000,None,1620000,375061000,212000,12555000,25533000,44919000,3025000,1620000,13211000,17920000,17644000,72072000,41894000,ANGI
2020-03-31,USD,-1886000,340976000,33229000,33229000,-16296000,284515000,17084000,343787000,None,-2274000,574000,2274000,343250000,421000,12138000,25118000,-26867000,-9000000,2274000,-9184000,-15572000,-16296000,525000,-17867000,ANGI
