fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
2024-09-30,USD,31572000,49950000,18378000,18378000,-2804000,25634000,8742000,34376000,None,None,None,None,49950000,139000,None,5115000,-2665000,292000,None,-2957000,-2221000,-2804000,2450000,-2957000,BCOV
2024-06-30,USD,29840000,49247000,19407000,19407000,-5037000,25902000,8975000,34877000,None,None,None,None,49247000,49000,None,5167000,-4988000,257000,None,-5245000,-5596000,-5037000,130000,-5245000,BCOV
2024-03-31,USD,30859000,50481000,19622000,19622000,2012000,25998000,8849000,28847000,None,None,None,None,50481000,-38000,None,4917000,1974000,400000,None,1574000,1267000,2012000,2529000,1574000,BCOV
2023-12-31,USD,30832000,50156000,19324000,19324000,-2264000,24835000,8261000,33096000,None,None,None,569000,50156000,-239000,None,4292000,-2353000,161000,None,-2514000,-1905000,-2264000,1939000,-2514000,BCOV
2023-09-30,USD,31719000,50980000,19261000,19261000,-2291000,25163000,8730000,34010000,None,None,None,None,50980000,130000,None,4236000,-2161000,260000,None,-2421000,-2831000,-2291000,-2291000,-2421000,BCOV
2023-06-30,USD,32487000,50988000,18501000,18501000,-6342000,28439000,10345000,38829000,None,None,None,None,50988000,422000,None,4059000,-5920000,317000,None,-6237000,-6267000,-6342000,-2193000,-6237000,BCOV
2023-03-31,USD,28796000,49063000,20267000,20267000,-10744000,29529000,9866000,39540000,None,None,None,543000,49063000,-543000,None,4094000,-11287000,427000,None,-11714000,-11526000,-10744000,-6505000,-11714000,BCOV
2022-12-31,USD,29912000,49238000,19326000,19326000,-5956000,26884000,8984000,35868000,None,None,None,845000,49238000,742000,None,3555000,-5111000,286000,None,-5397000,-4512000,-5956000,-2401000,-5397000,BCOV
2022-09-30,USD,33881000,53944000,20063000,20063000,-821000,26771000,7931000,34702000,None,None,None,668000,53944000,-668000,None,2914000,-1489000,191000,None,-1680000,-2396000,-821000,-821000,-1680000,BCOV
2022-06-30,USD,35743000,54447000,18704000,18704000,703000,26515000,8372000,35040000,None,None,None,978000,54447000,-825000,None,2166000,-122000,179000,None,-301000,-1158000,703000,3175000,-301000,BCOV
2022-03-31,USD,34399000,53379000,18980000,18980000,-1958000,26377000,8237000,36357000,None,None,None,981000,53379000,-387000,None,2061000,-2345000,-708000,None,-1637000,-1880000,-1958000,1291000,-1637000,BCOV
2021-12-31,USD,34658000,52641000,17983000,17983000,1095000,25886000,7677000,33563000,None,None,None,None,52641000,-443000,None,2038000,657000,240000,None,417000,355000,1095000,1095000,417000,BCOV
2021-09-30,USD,33510000,52163000,18653000,18653000,-233000,25796000,7902000,33743000,None,None,None,None,52163000,-319000,None,2006000,-552000,468000,None,-1020000,-1258000,-233000,-233000,-1020000,BCOV
2021-06-30,USD,34248000,51472000,17224000,17224000,590000,25548000,7855000,33658000,None,None,None,None,51472000,117000,None,2115000,707000,-163000,None,870000,905000,590000,3215000,870000,BCOV
